2024-06-11 16:23:10,282.bbq_producer.INFO ==================================================
2024-06-11 16:23:10,283.bbq_producer.INFO Today is 2024-06-11 at 04:23 PM
2024-06-11 16:23:10,283.bbq_producer.INFO Running on: nt Windows 10
2024-06-11 16:23:10,284.bbq_producer.INFO Python version:  3.11.9
2024-06-11 16:23:10,285.bbq_producer.INFO Python path: C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.11_3.11.2544.0_x64__qbz5n2kfra8p0
2024-06-11 16:23:10,286.bbq_producer.INFO Working dir: C:\Users\cbram\streaming-05-smart-smoker
2024-06-11 16:23:10,286.bbq_producer.INFO ==================================================
2024-06-11 17:01:20,526.bbq_producer.INFO [X] Sent message to queue 01-smoker: 5/22/2021 20:19, 169.9
2024-06-11 17:01:21,586.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 20:19, 177.9
2024-06-11 17:01:22,641.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 20:19, 177.9
2024-06-11 17:01:22,684.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 20:19, 102.8
2024-06-11 17:01:23,746.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 20:19, 102.8
2024-06-11 17:01:24,807.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 20:20, 178.5
2024-06-11 17:01:25,871.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 20:20, 178.5
2024-06-11 17:01:25,916.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 20:20, 161
2024-06-11 17:01:26,983.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 20:20, 161
2024-06-11 17:01:28,049.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 20:25, 178
2024-06-11 17:01:28,093.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 20:25, 169
2024-06-11 17:01:29,158.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 20:25, 178
2024-06-11 17:01:29,201.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 20:25, 169
2024-06-11 17:01:30,262.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 20:26, 177.3
2024-06-11 17:01:30,309.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 20:26, 168.8
2024-06-11 17:01:31,368.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 20:26, 177.3
2024-06-11 17:01:31,414.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 20:26, 168.8
2024-06-11 17:01:32,482.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 20:27, 176.6
2024-06-11 17:01:32,525.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 20:27, 168.5
2024-06-11 17:01:33,572.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 20:27, 176.6
2024-06-11 17:01:33,615.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 20:27, 168.5
2024-06-11 17:01:34,677.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 20:28, 176
2024-06-11 17:01:34,721.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 20:28, 168.2
2024-06-11 17:01:35,784.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 20:28, 176
2024-06-11 17:01:35,828.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 20:28, 168.2
2024-06-11 17:01:36,904.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 20:29, 175.4
2024-06-11 17:01:36,947.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 20:29, 167.8
2024-06-11 17:01:38,014.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 20:29, 175.4
2024-06-11 17:01:38,061.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 20:29, 167.8
2024-06-11 17:01:39,106.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 20:30, 174.9
2024-06-11 17:01:39,151.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 20:30, 167.4
2024-06-11 17:01:40,212.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 20:30, 174.9
2024-06-11 17:01:40,257.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 20:30, 167.4
2024-06-11 17:01:41,323.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 20:31, 174.6
2024-06-11 17:01:41,363.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 20:31, 167
2024-06-11 17:01:42,429.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 20:31, 174.6
2024-06-11 17:01:42,469.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 20:31, 167
2024-06-11 17:01:43,534.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 20:32, 174.4
2024-06-11 17:01:43,574.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 20:32, 166.7
2024-06-11 17:01:44,633.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 20:32, 174.4
2024-06-11 17:01:44,680.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 20:32, 166.7
2024-06-11 17:01:45,746.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 20:33, 174.3
2024-06-11 17:01:45,788.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 20:33, 166.4
2024-06-11 17:01:46,851.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 20:33, 174.3
2024-06-11 17:01:46,908.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 20:33, 166.4
2024-06-11 17:01:47,994.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 20:34, 174.4
2024-06-11 17:01:48,038.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 20:34, 166.2
2024-06-11 17:01:49,103.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 20:34, 174.4
2024-06-11 17:01:49,149.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 20:34, 166.2
2024-06-11 17:01:50,216.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 20:35, 174.5
2024-06-11 17:01:50,271.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 20:35, 166
2024-06-11 17:01:51,315.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 20:35, 174.5
2024-06-11 17:01:51,358.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 20:35, 166
2024-06-11 17:01:52,418.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 20:36, 174.7
2024-06-11 17:01:52,463.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 20:36, 165.9
2024-06-11 17:01:53,528.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 20:36, 174.7
2024-06-11 17:01:53,574.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 20:36, 165.9
2024-06-11 17:01:54,637.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 20:37, 175
2024-06-11 17:01:54,679.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 20:37, 165.8
2024-06-11 17:01:55,747.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 20:37, 175
2024-06-11 17:01:55,790.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 20:37, 165.8
2024-06-11 17:01:56,836.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 20:38, 175.3
2024-06-11 17:01:56,899.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 20:38, 165.7
2024-06-11 17:01:57,963.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 20:38, 175.3
2024-06-11 17:01:58,016.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 20:38, 165.7
2024-06-11 17:01:59,082.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 20:39, 175.8
2024-06-11 17:01:59,123.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 20:39, 165.7
2024-06-11 17:02:00,189.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 20:39, 175.8
2024-06-11 17:02:00,231.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 20:39, 165.7
2024-06-11 17:02:01,298.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 20:40, 176.2
2024-06-11 17:02:01,341.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 20:40, 165.7
2024-06-11 17:02:02,407.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 20:40, 176.2
2024-06-11 17:02:02,450.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 20:40, 165.7
2024-06-11 17:02:03,498.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 20:41, 176.7
2024-06-11 17:02:03,544.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 20:41, 165.8
2024-06-11 17:02:04,613.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 20:41, 176.7
2024-06-11 17:02:04,656.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 20:41, 165.8
2024-06-11 17:02:05,725.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 20:42, 177.2
2024-06-11 17:02:05,773.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 20:42, 165.9
2024-06-11 17:02:06,838.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 20:42, 177.2
2024-06-11 17:02:06,905.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 20:42, 165.9
2024-06-11 17:02:07,969.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 20:43, 177.7
2024-06-11 17:02:08,012.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 20:43, 166.1
2024-06-11 17:02:09,059.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 20:43, 177.7
2024-06-11 17:02:09,102.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 20:43, 166.1
2024-06-11 17:02:10,166.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 20:44, 178.2
2024-06-11 17:02:10,215.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 20:44, 166.2
2024-06-11 17:02:11,284.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 20:44, 178.2
2024-06-11 17:02:11,321.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 20:44, 166.2
2024-06-11 17:02:12,384.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 20:45, 178.6
2024-06-11 17:02:12,430.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 20:45, 166.4
2024-06-11 17:02:13,478.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 20:45, 178.7
2024-06-11 17:02:13,522.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 20:45, 166.4
2024-06-11 17:02:14,565.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 20:45, 178.7
2024-06-11 17:02:14,609.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 20:45, 166.4
2024-06-11 17:02:15,676.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 20:46, 179.2
2024-06-11 17:02:15,720.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 20:46, 166.6
2024-06-11 17:02:16,786.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 20:46, 179.2
2024-06-11 17:02:16,822.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 20:46, 166.6
2024-06-11 17:02:17,889.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 20:47, 179.7
2024-06-11 17:02:17,935.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 20:47, 166.8
2024-06-11 17:02:18,998.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 20:47, 179.7
2024-06-11 17:02:19,041.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 20:47, 166.8
2024-06-11 17:02:20,101.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 20:48, 180.2
2024-06-11 17:02:20,158.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 20:48, 167
2024-06-11 17:02:21,223.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 20:48, 180.2
2024-06-11 17:02:21,270.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 20:48, 167
2024-06-11 17:02:22,334.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 20:49, 180.8
2024-06-11 17:02:22,380.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 20:49, 167.2
2024-06-11 17:02:23,445.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 20:49, 180.8
2024-06-11 17:02:23,491.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 20:49, 167.2
2024-06-11 17:02:24,554.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 20:50, 181.2
2024-06-11 17:02:24,625.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 20:50, 167.5
2024-06-11 17:02:25,685.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 20:50, 181.2
2024-06-11 17:02:25,731.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 20:50, 167.5
2024-06-11 17:02:26,777.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 20:51, 181.7
2024-06-11 17:02:26,867.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 20:51, 167.8
2024-06-11 17:02:27,931.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 20:51, 181.7
2024-06-11 17:02:27,971.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 20:51, 167.8
2024-06-11 17:02:29,039.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 20:52, 182.1
2024-06-11 17:02:29,082.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 20:52, 168
2024-06-11 17:02:30,146.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 20:52, 182.1
2024-06-11 17:02:30,192.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 20:52, 168
2024-06-11 17:02:31,256.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 20:53, 182.6
2024-06-11 17:02:31,299.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 20:53, 168.3
2024-06-11 17:02:32,368.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 20:53, 182.6
2024-06-11 17:02:32,417.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 20:53, 168.3
2024-06-11 17:02:33,481.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 20:54, 183.1
2024-06-11 17:02:33,535.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 20:54, 168.6
2024-06-11 17:02:34,601.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 20:54, 183.1
2024-06-11 17:02:34,642.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 20:54, 168.6
2024-06-11 17:02:35,710.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 20:55, 183.5
2024-06-11 17:02:35,755.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 20:55, 168.9
2024-06-11 17:02:36,818.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 20:55, 183.5
2024-06-11 17:02:36,881.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 20:55, 168.9
2024-06-11 17:02:37,948.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 20:56, 184
2024-06-11 17:02:37,989.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 20:56, 169.2
2024-06-11 17:02:39,036.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 20:56, 184
2024-06-11 17:02:39,076.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 20:56, 169.2
2024-06-11 17:02:40,142.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 20:57, 184.5
2024-06-11 17:02:40,186.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 20:57, 169.6
2024-06-11 17:02:41,245.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 20:57, 184.5
2024-06-11 17:02:41,282.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 20:57, 169.6
2024-06-11 17:02:42,349.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 20:58, 184.9
2024-06-11 17:02:42,394.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 20:58, 169.9
2024-06-11 17:02:43,460.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 20:58, 184.9
2024-06-11 17:02:43,505.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 20:58, 169.9
2024-06-11 17:02:44,551.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 20:59, 185.3
2024-06-11 17:02:44,593.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 20:59, 170.2
2024-06-11 17:02:45,654.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 20:59, 185.3
2024-06-11 17:02:45,698.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 20:59, 170.2
2024-06-11 17:02:46,761.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 21:00, 185.7
2024-06-11 17:02:46,807.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 21:00, 170.6
2024-06-11 17:02:47,873.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 21:00, 185.7
2024-06-11 17:02:47,918.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 21:00, 170.6
2024-06-11 17:02:48,984.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 21:01, 186
2024-06-11 17:02:49,029.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 21:01, 170.9
2024-06-11 17:02:50,094.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 21:01, 186
2024-06-11 17:02:50,141.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 21:01, 170.9
2024-06-11 17:02:51,208.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 21:02, 186.3
2024-06-11 17:02:51,257.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 21:02, 171.2
2024-06-11 17:02:52,320.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 21:02, 186.3
2024-06-11 17:02:52,361.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 21:02, 171.2
2024-06-11 17:02:53,428.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 21:03, 186.6
2024-06-11 17:02:53,472.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 21:03, 171.6
2024-06-11 17:02:54,541.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 21:03, 186.6
2024-06-11 17:02:54,579.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 21:03, 171.6
2024-06-11 17:02:55,645.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 21:04, 187
2024-06-11 17:02:55,690.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 21:04, 171.9
2024-06-11 17:02:56,737.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 21:04, 187
2024-06-11 17:02:56,791.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 21:04, 171.9
2024-06-11 17:02:57,856.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 21:05, 187.4
2024-06-11 17:02:57,901.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 21:05, 172.3
2024-06-11 17:02:58,967.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 21:05, 187.4
2024-06-11 17:02:59,010.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 21:05, 172.3
2024-06-11 17:03:00,076.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 21:06, 187.7
2024-06-11 17:03:00,119.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 21:06, 172.7
2024-06-11 17:03:01,184.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 21:06, 187.7
2024-06-11 17:03:01,230.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 21:06, 172.7
2024-06-11 17:03:02,283.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 21:07, 188.1
2024-06-11 17:03:02,329.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 21:07, 173
2024-06-11 17:03:03,396.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 21:07, 188.1
2024-06-11 17:03:03,437.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 21:07, 173
2024-06-11 17:03:04,504.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 21:08, 188.4
2024-06-11 17:03:04,572.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 21:08, 173.4
2024-06-11 17:03:05,635.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 21:08, 188.4
2024-06-11 17:03:05,680.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 21:08, 173.4
2024-06-11 17:03:06,743.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 21:09, 188.6
2024-06-11 17:03:06,812.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 21:09, 173.8
2024-06-11 17:03:07,879.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 21:09, 188.6
2024-06-11 17:03:07,925.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 21:09, 173.8
2024-06-11 17:03:08,969.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 21:10, 189
2024-06-11 17:03:09,013.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 21:10, 174.2
2024-06-11 17:03:10,080.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 21:10, 189
2024-06-11 17:03:10,125.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 21:10, 174.2
2024-06-11 17:03:11,191.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 21:11, 189.2
2024-06-11 17:03:11,233.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 21:11, 174.6
2024-06-11 17:03:12,319.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 21:11, 189.2
2024-06-11 17:03:12,365.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 21:11, 174.6
2024-06-11 17:03:13,428.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 21:12, 189.5
2024-06-11 17:03:13,478.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 21:12, 175
2024-06-11 17:03:14,524.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 21:12, 189.5
2024-06-11 17:03:14,568.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 21:12, 175
2024-06-11 17:03:15,633.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 21:13, 189.7
2024-06-11 17:03:15,677.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 21:13, 175.4
2024-06-11 17:03:16,744.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 21:13, 189.7
2024-06-11 17:03:16,787.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 21:13, 175.4
2024-06-11 17:03:17,854.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 21:14, 190.1
2024-06-11 17:03:17,899.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 21:14, 175.8
2024-06-11 17:03:18,962.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 21:14, 190.1
2024-06-11 17:03:19,009.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 21:14, 175.8
2024-06-11 17:03:20,076.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 21:15, 190.3
2024-06-11 17:03:20,120.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 21:15, 176.3
2024-06-11 17:03:21,185.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 21:15, 190.3
2024-06-11 17:03:21,227.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 21:15, 176.3
2024-06-11 17:03:22,292.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 21:16, 190.7
2024-06-11 17:03:22,336.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 21:16, 176.7
2024-06-11 17:03:23,402.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 21:16, 190.7
2024-06-11 17:03:23,446.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 21:16, 176.7
2024-06-11 17:03:24,512.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 21:17, 191
2024-06-11 17:03:24,562.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 21:17, 177.2
2024-06-11 17:03:25,663.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 21:17, 191
2024-06-11 17:03:25,710.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 21:17, 177.2
2024-06-11 17:03:26,757.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 21:18, 191.3
2024-06-11 17:03:26,805.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 21:18, 177.6
2024-06-11 17:03:27,869.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 21:18, 191.3
2024-06-11 17:03:27,914.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 21:18, 177.6
2024-06-11 17:03:28,980.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 21:19, 191.5
2024-06-11 17:03:29,022.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 21:19, 178.1
2024-06-11 17:03:30,088.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 21:19, 191.5
2024-06-11 17:03:30,133.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 21:19, 178.1
2024-06-11 17:03:31,199.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 21:20, 191.8
